epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,second_out_loss,second_out_root_mean_squared_error,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss,val_second_out_loss,val_second_out_root_mean_squared_error
41,152776980.0,12360.159,719637.3,848.3206,154319086.2824661,825960.5,908.825,154812784.0,12442.3759765625,726156.5625,852.1482543945312,156475157.8148148,936242.0,967.5958862304688
42,152737070.0,12358.676,719679.3,848.344,154282583.98909438,825874.5,908.7831,154776176.0,12440.9072265625,726466.375,852.3302001953125,156438858.2222222,936206.125,967.5772705078125
43,152694140.0,12356.991,719963.0,848.51544,154241208.97265875,825936.25,908.81903,154716832.0,12438.5205078125,726390.3125,852.2855224609375,156379369.25925925,936157.1875,967.5520629882812
44,152627060.0,12354.176,719577.9,848.28784,154171228.8978626,825958.7,908.825,154649680.0,12435.822265625,726126.4375,852.1305541992188,156311934.46296296,936064.75,967.50439453125
45,152561060.0,12351.533,719669.3,848.3378,154105861.66640088,825901.56,908.79224,154586000.0,12433.2587890625,726124.75,852.1295166015625,156248198.14814815,936137.625,967.5419921875
46,152495150.0,12348.982,719598.75,848.30164,154042608.4574192,825698.06,908.6878,154522624.0,12430.7158203125,725997.6875,852.0549926757812,156184996.8148148,936315.0625,967.6334228515625
47,152432600.0,12346.449,719285.2,848.1177,153979762.6597392,825890.56,908.79645,154459520.0,12428.17578125,725816.8125,851.9488525390625,156121418.12962964,936060.4375,967.5020751953125
48,152371090.0,12343.871,719487.75,848.23645,153916428.4048458,825789.9,908.7394,154396400.0,12425.6357421875,726130.8125,852.1331176757812,156058540.0185185,936036.5,967.4899291992188
49,152308590.0,12341.332,719490.94,848.2357,153853666.4469765,825863.9,908.773,154333264.0,12423.0966796875,725927.625,852.013671875,155995267.66666666,936022.8125,967.4827270507812
50,152244370.0,12338.743,719567.44,848.2762,153790224.73499832,825954.94,908.8246,154269920.0,12420.5439453125,726220.25,852.185546875,155932135.1851852,935975.5625,967.4581909179688
51,152180480.0,12336.202,719617.44,848.30615,153727678.6849456,825913.44,908.784,154207056.0,12418.0146484375,725919.5625,852.0090942382812,155869127.42592594,936150.375,967.5488891601562
52,152123090.0,12333.795,719529.94,848.2584,153668094.83124566,825943.1,908.82086,154144224.0,12415.4853515625,725913.6875,852.005859375,155806142.7962963,936001.75,967.471923828125
53,152056350.0,12331.084,719487.8,848.2297,153601081.04714626,825781.94,908.73224,154080864.0,12412.9296875,726074.0625,852.0997314453125,155743036.2037037,936151.0625,967.5490112304688
54,151996510.0,12328.705,719646.7,848.3233,153542618.40397128,825940.44,908.81195,154018048.0,12410.3994140625,726016.4375,852.0661010742188,155679944.2037037,935897.4375,967.4178466796875
55,151932880.0,12326.105,719544.25,848.26733,153477957.15033823,825461.4,908.55396,153954944.0,12407.8564453125,725983.625,852.046630859375,155616795.7037037,935850.125,967.3934936523438
56,151869570.0,12323.637,719790.5,848.4136,153417705.52586228,825668.9,908.6725,153892176.0,12405.330078125,726192.4375,852.16943359375,155554186.5185185,935779.9375,967.3573608398438
57,151807800.0,12320.868,719905.75,848.4757,153349397.28758454,825760.94,908.7206,153829024.0,12402.78515625,726290.3125,852.2264404296875,155491027.37037036,935719.6875,967.3261108398438
58,151745150.0,12318.505,719888.5,848.4575,153291034.3436817,825477.06,908.53864,153766144.0,12400.2490234375,726328.3125,852.2490234375,155428265.7037037,935797.5625,967.3660888671875
59,151679360.0,12315.789,719588.25,848.284,153223843.70071247,825522.2,908.57947,153703248.0,12397.7109375,726138.6875,852.1380004882812,155365084.64814815,935746.875,967.340087890625
60,151617040.0,12313.258,719622.25,848.3134,153161341.69232747,825412.9,908.52985,153640336.0,12395.171875,726176.0,852.1596069335938,155302238.85185185,935756.9375,967.345458984375
61,151558130.0,12310.93,719758.6,848.39355,153104339.78075567,825519.94,908.587,153577504.0,12392.640625,725872.9375,851.9817504882812,155239146.9074074,935722.125,967.3273315429688
62,151497420.0,12308.417,719525.7,848.24963,153042118.25571644,825576.9,908.61926,153514768.0,12390.1064453125,725887.125,851.9904174804688,155176317.25925925,935682.25,967.3067626953125
63,151430340.0,12305.78,719513.75,848.24695,152977191.5180946,825314.4,908.47687,153451792.0,12387.56640625,726155.0625,852.1470947265625,155113673.6851852,935717.75,967.3251342773438
64,151369710.0,12303.229,719595.0,848.2986,152914416.08395278,825345.7,908.4935,153388992.0,12385.03125,725911.5,852.0046997070312,155050555.4814815,935673.0625,967.3021240234375
65,151303860.0,12300.642,719419.25,848.194,152850515.15995783,825485.2,908.5693,153326240.0,12382.4951171875,725888.0,851.9902954101562,154987811.9074074,935710.5,967.3212890625
66,151245310.0,12298.127,719314.94,848.13416,152788533.26248103,825116.2,908.37006,153263472.0,12379.9658203125,725731.0625,851.8984985351562,154924833.66666666,935617.9375,967.2733764648438
67,151181200.0,12295.543,719192.1,848.05927,152725201.6700018,825540.9,908.60406,153200752.0,12377.4306640625,725708.5625,851.88525390625,154862292.87037036,935855.4375,967.3963623046875
68,151124480.0,12293.301,719239.1,848.08887,152669728.2619409,825295.44,908.46735,153138112.0,12374.900390625,725627.1875,851.8372192382812,154799396.1111111,935599.625,967.2638549804688
69,151054080.0,12290.352,719282.2,848.1073,152597306.6652949,825429.1,908.5365,153075568.0,12372.3701171875,725581.625,851.8106689453125,154736695.85185185,935578.5,967.2529296875
70,150999410.0,12288.161,719288.6,848.1023,152543286.94462305,825282.8,908.4263,153012848.0,12369.837890625,725686.8125,851.8724365234375,154674049.4814815,935501.1875,967.2130737304688
71,150931420.0,12285.466,719089.4,847.9989,152477222.40962988,825336.1,908.48755,152950256.0,12367.3076171875,725655.6875,851.8543701171875,154611455.74074075,935506.4375,967.216064453125
72,150862300.0,12282.613,719289.1,848.1157,152407214.05715168,825284.7,908.45746,152887520.0,12364.76953125,725843.75,851.9645385742188,154548847.5,935498.0,967.2113037109375
73,150804000.0,12280.273,719093.44,848.0015,152349491.53074926,825184.8,908.3997,152824960.0,12362.23828125,725843.1875,851.9642944335938,154486286.1111111,935481.125,967.2028198242188
74,150748910.0,12277.855,719029.6,847.961,152290113.66835567,825174.94,908.3918,152762496.0,12359.7080078125,725587.75,851.8145751953125,154423796.92592594,935742.9375,967.338134765625
75,150675700.0,12275.027,719156.25,848.03796,152220632.73438102,825071.1,908.34033,152699776.0,12357.173828125,725634.0625,851.8414916992188,154360905.7962963,935523.3125,967.2247924804688
76,150613710.0,12272.503,719195.8,848.053,152158445.336557,825005.94,908.2974,152637152.0,12354.64453125,725832.125,851.9579467773438,154298764.9074074,935714.0,967.3232421875
77,150546050.0,12269.83,719236.2,848.0839,152092808.21008772,824925.75,908.2609,152574880.0,12352.1220703125,725718.9375,851.8911743164062,154236074.87037036,935439.5625,967.1813354492188
78,150496400.0,12267.73,719155.3,848.0406,152041713.13274518,825212.75,908.4224,152512400.0,12349.5888671875,725486.0,851.7544555664062,154173372.9814815,935528.9375,967.2274169921875
79,150422510.0,12264.687,719061.5,847.9831,151967195.84516063,825272.2,908.4555,152449744.0,12347.0537109375,725465.9375,851.74267578125,154110591.33333334,935414.875,967.16845703125
80,150373870.0,12262.705,719037.4,847.9701,151918082.71241546,824991.75,908.3005,152387296.0,12344.52734375,725589.6875,851.815673828125,154048495.57407406,935580.125,967.2539672851562
81,150302600.0,12259.82,719225.56,848.0802,151847889.61917746,825225.1,908.42786,152324912.0,12342.0,725656.25,851.8546142578125,153986120.25925925,935498.125,967.211669921875
82,150249550.0,12257.558,719507.7,848.1946,151792288.00164613,825176.44,908.3786,152262576.0,12339.470703125,726006.25,852.0597534179688,153924059.2962963,935497.3125,967.211181640625
83,150177040.0,12254.646,719666.1,848.335,151721208.60186732,825141.25,908.37415,152200128.0,12336.939453125,726184.8125,852.1648559570312,153861686.9814815,935420.5625,967.1714477539062
84,150123710.0,12252.514,719522.5,848.2421,151668499.05234188,824912.75,908.2382,152138000.0,12334.4228515625,725792.75,851.9346923828125,153799319.42592594,935479.9375,967.2020874023438
85,150069010.0,12250.194,719285.94,848.1138,151611652.57233983,825150.44,908.38214,152075712.0,12331.900390625,725556.125,851.7957763671875,153736457.8888889,935193.5625,967.05419921875
86,149988000.0,12246.931,719296.3,848.1216,151531979.63445562,825223.3,908.42737,152013248.0,12329.3662109375,725854.5625,851.9708251953125,153674572.3888889,935463.9375,967.1942138671875
87,149929380.0,12244.586,719279.0,848.11163,151474404.29085112,825130.2,908.37354,151950960.0,12326.8369140625,725504.0,851.7650146484375,153611763.53703704,935342.125,967.131103515625
88,149880000.0,12242.528,719076.94,847.98444,151423571.1494637,824949.1,908.2685,151888896.0,12324.32421875,725603.5,851.82373046875,153550083.9074074,935566.9375,967.2471923828125
89,149798260.0,12239.24,719102.06,848.00867,151343022.20345172,824867.25,908.2327,151826528.0,12321.791015625,725596.125,851.8192138671875,153487459.87037036,935330.25,967.124755859375
90,149756700.0,12237.501,719108.5,848.00574,151300588.82995963,824975.7,908.2812,151764608.0,12319.2744140625,725705.125,851.8834838867188,153425725.14814815,935436.125,967.1796875
91,149700620.0,12235.136,719251.5,848.09515,151242727.00614727,824931.56,908.26587,151702464.0,12316.7568359375,725626.75,851.8372192382812,153363421.8148148,935310.875,967.1145629882812
92,149632460.0,12232.45,719004.8,847.9461,151176784.03539187,824918.4,908.2487,151640384.0,12314.2333984375,725296.0,851.64306640625,153300999.12962964,935315.625,967.1172485351562
93,149573120.0,12229.67,719014.5,847.9507,151108726.63453278,824801.0,908.1839,151578128.0,12311.7041015625,725328.25,851.6619873046875,153238604.9814815,935209.625,967.0623779296875
94,149498850.0,12226.981,718962.3,847.9163,151042832.30000773,824804.94,908.1947,151515936.0,12309.1796875,725355.3125,851.6777954101562,153176468.33333334,935218.8125,967.0671997070312
95,149452100.0,12225.065,718980.4,847.9359,150996038.55819336,824856.8,908.22076,151454080.0,12306.6689453125,725447.875,851.7320556640625,153114896.14814815,935361.75,967.1410522460938
96,149386160.0,12222.438,719071.8,847.9787,150931827.86902955,824765.6,908.1618,151391920.0,12304.14453125,725820.5625,851.9509887695312,153053126.14814815,935346.8125,967.1334228515625
97,149307900.0,12219.208,719417.56,848.1933,150853182.1075645,824725.1,908.1528,151329776.0,12301.615234375,725788.75,851.9323120117188,152990741.6851852,935180.375,967.0469970703125
98,149253300.0,12216.852,719326.44,848.1221,150795661.47668406,824934.25,908.22485,151267776.0,12299.095703125,725372.0625,851.6879272460938,152928362.33333334,935243.5,967.0798950195312
99,149196200.0,12214.43,719011.44,847.9379,150736008.60248464,824734.44,908.1497,151205984.0,12296.58203125,725582.25,851.8109130859375,152866904.0185185,935336.9375,967.1285400390625
