epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
0,4616798.0,2148.6914,704697.3,839.471,5321589.023830346,3863886.0,1965.677001953125,729181.625,853.9212646484375,4593067.427372686
1,3774468.5,1942.8113,666341.5,816.30334,4440870.018001364,3646971.5,1909.7044677734375,714712.8125,845.4067993164062,4361682.950665509
2,3598007.5,1896.8405,651005.2,806.84314,4248996.700611995,3837522.75,1958.9598388671875,736402.5,858.1387939453125,4573926.095052083
3,3589391.0,1894.5836,637744.75,798.59845,4227208.366954204,3423521.0,1850.2757568359375,708832.5625,841.922119140625,4132353.187355324
4,3498105.2,1870.3333,627175.0,791.95135,4125334.4292677282,3459107.0,1859.867431640625,727194.6875,852.7570190429688,4186300.517361111
5,3441062.2,1855.0088,617395.6,785.7471,4058455.5829818156,3596967.75,1896.5672607421875,702197.4375,837.9721069335938,4299164.660590278
6,3405002.0,1845.265,613199.06,783.0499,4018169.151043944,3732801.25,1932.045654296875,754191.125,868.44189453125,4486992.594907408
7,3385399.2,1839.9573,606252.4,778.63116,3991706.1050567143,3227715.0,1796.583740234375,708943.25,841.9879760742188,3936656.6352719907
8,3345002.0,1828.9465,601830.7,775.7788,3946875.669339489,3547338.25,1883.4381103515625,763113.125,873.5634155273438,4310451.375
9,3299723.2,1816.5262,594968.4,771.34717,3894742.179987911,3185600.5,1784.825439453125,747603.125,864.640380859375,3933203.682002315
10,3314189.8,1820.4546,589804.6,767.9801,3903850.4806844634,3326440.5,1823.85302734375,744374.75,862.7714233398438,4070814.042534722
11,3242645.5,1800.7319,588360.1,767.0317,3830969.0799451503,3263044.75,1806.3900146484375,774981.25,880.3301391601562,4038025.3114872687
12,3210656.5,1791.848,585687.06,765.31177,3796420.363068752,3852643.75,1962.8148193359375,748340.6875,865.0669555664062,4600984.186342592
13,3238625.2,1799.6346,582848.2,763.4451,3821534.3302666605,3700419.25,1923.647216796875,760268.5625,871.9337158203125,4460688.432725694
14,3198950.0,1788.5006,576722.5,759.4218,3775455.142015934,3385195.5,1839.8900146484375,726016.9375,852.0665893554688,4111212.6469907407
15,3189116.8,1785.6936,575872.44,758.85266,3764558.5208290466,3542710.5,1882.2088623046875,714895.3125,845.5146484375,4257605.235532408
16,3158280.8,1777.1562,573816.25,757.5068,3732103.63722543,3686702.75,1920.0787353515625,751351.875,866.8053588867188,4438054.450810186
17,3151818.5,1775.3314,570387.94,755.2462,3722197.8608824816,3282471.75,1811.759521484375,806525.125,898.0673217773438,4088996.510127315
18,3124347.5,1767.5958,571490.1,755.97675,3695895.0588010238,3257567.0,1804.8726806640625,761590.0625,872.691162109375,4019155.979890046
19,3106300.8,1762.4849,565590.2,752.06415,3671953.1234824713,3259444.25,1805.3934326171875,762921.75,873.453857421875,4022367.0052083335
20,3149338.2,1774.6428,564454.06,751.3021,3713812.2824484296,3290100.25,1813.863525390625,734706.0,857.1498413085938,4024805.907986111
21,3101726.5,1761.1893,565149.94,751.76556,3666937.0635352633,3680721.75,1918.52099609375,878746.0,937.414306640625,4559468.230179398
22,3079420.8,1754.7435,558958.56,747.6382,3638088.5022385158,3360157.0,1833.0733642578125,750548.125,866.3417358398438,4110705.5734953703
23,3100296.0,1760.7572,557488.8,746.6522,3657753.939589817,3235475.5,1798.7427978515625,871233.5,933.3986206054688,4106708.133969907
24,3071464.0,1752.5627,559828.06,748.2249,3631316.5695008873,3308348.25,1818.8865966796875,774636.375,880.1343994140625,4082984.595486111
25,3044871.0,1744.9729,559554.1,748.04047,3604497.247749428,3260067.25,1805.5654296875,760675.6875,872.1669921875,4020742.2077546297
26,3019676.0,1737.7294,555008.1,744.9969,3574723.9811418117,3244243.0,1801.178466796875,861041.5,927.9229736328125,4105284.3776041665
27,3117171.0,1765.5642,553115.9,743.72375,3670342.0796075645,3215783.0,1793.260009765625,800008.3125,894.431884765625,4015790.6555266203
28,3020501.2,1737.973,551060.1,742.33997,3571619.8101465446,3184982.25,1784.651123046875,792780.9375,890.3825073242188,3977761.3841145835
29,3012698.0,1735.7244,550381.2,741.8864,3563135.156995904,3429159.0,1851.7989501953125,770826.75,877.9672241210938,4199986.102575231
30,3006637.5,1733.9828,549609.94,741.3638,3556311.729931325,3275722.25,1809.895751953125,754857.625,868.825439453125,4030580.0088252313
31,2988049.0,1728.6129,548653.7,740.71967,3536770.743693575,3305841.75,1818.197509765625,751294.0625,866.7720947265625,4057136.107783565
32,3003383.5,1733.037,544004.56,737.57184,3547429.470575375,3626505.5,1904.3387451171875,865635.25,930.3952026367188,4492141.581741898
33,2999803.0,1732.0094,545825.9,738.8055,3545688.65246502,3376214.5,1837.448486328125,889778.25,943.2804565429688,4265994.777633102
34,2984372.2,1727.547,544252.06,737.7401,3528684.110408254,3205116.5,1790.284423828125,811894.6875,901.052001953125,4017012.4150752313
35,2945030.0,1716.122,543830.56,737.45685,3488917.9984647883,3454009.25,1858.4962158203125,750676.0,866.4156494140625,4204685.28515625
36,2964764.8,1721.8385,543936.8,737.52496,3508672.5609519277,3250083.5,1802.79931640625,753655.625,868.1333618164062,4003740.080150463
37,2990516.5,1729.3099,544112.06,737.64886,3534638.684799313,3333518.0,1825.792724609375,801660.5,895.355224609375,4135178.891203704
38,3016340.2,1736.763,539940.2,734.8087,3556289.054436521,3311444.5,1819.737548828125,788935.875,888.2205200195312,4100379.6380208335
