epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
36,3110706.2,1763.7205,668124.4,817.3922,3778838.7528855554,3304532.25,1817.8372802734375,719392.0625,848.1698608398438,4023925.1219618055
37,3116710.2,1765.4282,667474.1,816.98694,3784203.2485033693,3344163.5,1828.7059326171875,734024.125,856.7521362304688,4078188.3350694445
38,3116965.2,1765.4933,667765.06,817.17786,3784743.924948237,3326791.5,1823.949462890625,722249.1875,849.8524780273438,4049041.123408565
39,3112161.2,1764.1333,668321.56,817.50977,3780487.1448178967,3351110.25,1830.6033935546875,724085.75,850.9321899414062,4075194.9797453703
40,3111417.8,1763.9199,667934.6,817.2528,3779312.343172085,3301522.25,1817.00927734375,718050.0,847.3782958984375,4019572.6129918983
41,3120533.0,1766.4923,668323.0,817.5169,3788832.1128163664,3340894.5,1827.81103515625,719350.125,848.1450805664062,4060243.685908565
42,3108216.8,1763.024,668114.75,817.3904,3776380.4975533066,3296719.0,1815.687255859375,725540.5,851.7866821289062,4022259.591579861
43,3113507.0,1764.531,666590.7,816.4528,3780164.5750646237,3290235.5,1813.9007568359375,715365.6875,845.7928466796875,4005601.7173032407
44,3111635.0,1763.9938,667013.75,816.7171,3778699.6393715115,3301339.75,1816.9588623046875,742841.5,861.8824462890625,4044180.9265046297
45,3107649.0,1762.8701,668432.25,817.58386,3776152.92963425,3291729.5,1814.312255859375,719243.5,848.082275390625,4010971.5341435187
46,3109629.2,1763.4225,667620.0,817.0885,3777291.288661617,3372845.0,1836.530517578125,722541.75,850.0247192382812,4095385.7977430555
47,3106060.0,1762.392,667861.94,817.2348,3773900.2720419443,3408707.25,1846.2681884765625,746938.6875,864.2559204101562,4155645.0928819445
48,3110940.2,1763.7783,668768.44,817.7894,3779695.2480870136,3356016.25,1831.9432373046875,720288.25,848.6978149414062,4076304.0127314813
49,3107386.2,1762.7942,667575.4,817.06165,3775030.7605278557,3340171.25,1827.613525390625,717639.25,847.1361083984375,4057810.8094618055
50,3113758.0,1764.5942,667876.44,817.23145,3781658.5690427353,3372226.25,1836.3624267578125,716636.75,846.5440063476562,4088863.4583333335
51,3108269.5,1763.0198,667397.8,816.93756,3775624.363075182,3336262.5,1826.543701171875,752469.625,867.4498291015625,4088731.617332176
52,3107031.2,1762.6943,667920.75,817.27466,3775026.847977057,3299890.0,1816.5596923828125,721762.0,849.5656127929688,4021649.7900752313
53,3108140.2,1762.9734,667993.0,817.2241,3775932.4045918104,3302503.5,1817.27880859375,715085.4375,845.6273803710938,4017587.406828704
54,3108933.2,1763.2266,668507.75,817.6286,3777487.199130636,3333499.0,1825.7867431640625,726068.3125,852.0963745117188,4059565.4033564813
55,3106086.8,1762.4222,666935.2,816.6578,3773059.576394069,3363059.25,1833.86474609375,750126.0,866.0980834960938,4113185.4924768517
56,3111579.8,1763.9869,667956.5,817.2962,3779621.746277714,3346888.25,1829.449951171875,735266.3125,857.4766235351562,4082153.867332176
57,3105569.8,1762.2782,667555.94,817.05023,3773199.557696636,3334924.25,1826.17724609375,739797.5,860.1148071289062,4074721.115451389
58,3111365.8,1763.921,668144.7,817.40845,3779573.3299949844,3349342.25,1830.120849609375,732346.5,855.7726440429688,4081689.181568287
59,3105883.8,1762.3682,667849.44,817.2297,3773804.5489306566,3329405.25,1824.6651611328125,723819.5,850.7756958007812,4053224.1811342593
60,3105899.8,1762.3536,666933.94,816.6645,3772832.747691556,3303327.0,1817.5057373046875,725437.75,851.7263793945312,4028764.785300926
61,3104206.5,1761.8677,668094.3,817.3771,3772281.6614110447,3652727.0,1911.21044921875,734385.4375,856.9630126953125,4387111.76244213
62,3103124.2,1761.5856,667922.8,817.27246,3771121.4191626585,3389393.0,1841.0301513671875,723333.9375,850.4902954101562,4112726.226128472
63,3095883.8,1759.524,667554.2,817.0506,3763494.886304303,3301111.0,1816.8963623046875,719721.875,848.364013671875,4020833.0989583335
64,3100293.8,1760.7847,667186.4,816.82245,3767559.2763574165,3368611.5,1835.37744140625,725537.4375,851.7847900390625,4094148.3366608797
65,3106974.0,1762.6747,667126.8,816.786,3774161.1872251085,3417473.0,1848.6409912109375,740920.25,860.767333984375,4158394.0823206017
66,3100113.5,1760.7153,667235.6,816.8534,3767367.7700654594,3312464.0,1820.017333984375,742604.9375,861.7454223632812,4055068.0649594907
67,3100717.8,1760.8827,668155.3,817.40704,3768862.342620695,3330118.0,1824.8612060546875,735938.5625,857.86865234375,4066056.6927083335
68,3102379.2,1761.3679,667867.06,817.2384,3770295.988627376,3327165.75,1824.05224609375,738256.375,859.2186279296875,4065422.8156828703
69,3101825.8,1761.2202,667705.7,817.1422,3769620.405865393,3317369.25,1821.3643798828125,724933.875,851.4306640625,4042302.279658565
70,3104044.5,1761.8508,667911.56,817.2679,3772046.2459537927,3316597.25,1821.153076171875,724770.0625,851.334228515625,4041367.831886574
71,3102281.2,1761.3436,667347.9,816.9201,3769689.930023277,3324046.5,1823.1968994140625,744793.1875,863.013916015625,4068841.0850694445
72,3101194.5,1761.0316,667124.75,816.78314,3768368.45836602,3312224.25,1819.951904296875,724760.5,851.32861328125,4036984.8877314813
73,3100233.2,1760.6869,667620.5,817.08405,3767642.7920439052,3295858.0,1815.450439453125,722382.5,849.9309692382812,4018241.2604166665
74,3098373.2,1760.2125,667401.56,816.9471,3765751.3619836546,3385964.75,1840.098876953125,730401.1875,854.6351928710938,4116366.0543981483
75,3096074.0,1759.5834,666047.0,816.12134,3762190.0336862444,3322455.75,1822.7606201171875,726689.9375,852.4609985351562,4049145.4645543983
76,3099292.8,1760.4779,668724.25,817.7516,3768000.9348989814,3318912.25,1821.7879638671875,727837.0625,853.1337890625,4046749.287181713
77,3092947.5,1758.6934,667178.4,816.81903,3760192.963440257,3282650.0,1811.8087158203125,730197.1875,854.5158081054688,4012847.8245081017
78,3100872.2,1760.9095,666260.1,816.2214,3767019.7297914685,3316197.25,1821.04345703125,719130.125,848.0155029296875,4035329.0180844907
79,3101846.8,1761.2198,667728.2,817.1557,3769636.0233930913,3287196.5,1813.0623779296875,725818.0625,851.9497680664062,4013014.0008680555
80,3097711.2,1760.0094,666854.3,816.5948,3764458.0664015277,3331832.0,1825.3304443359375,733801.0625,856.6220092773438,4065633.0504918983
81,3095930.0,1759.5396,667497.8,817.01465,3763492.0020480207,3311086.25,1819.63916015625,720387.25,848.75634765625,4031474.5598958335
82,3097523.0,1759.9833,667127.1,816.7867,3764681.6606362048,3307953.5,1818.778076171875,724788.5,851.3451538085938,4032742.1614583335
83,3092447.0,1758.5452,667059.25,816.74225,3759551.028146622,3335815.0,1826.4215087890625,735161.75,857.4154663085938,4070976.96875
84,3098903.8,1760.3896,667768.44,817.1788,3766750.4609075594,3436707.5,1853.8358154296875,734718.125,857.1570434570312,4171425.678530093
85,3095207.0,1759.3314,666708.25,816.53046,3761968.3223044574,3408930.0,1846.3292236328125,730538.125,854.7151489257812,4139468.216435185
86,3095215.5,1759.3162,667114.7,816.76074,3762290.3595996555,3335622.75,1826.3690185546875,720422.875,848.77734375,4056046.2319155093
87,3099633.0,1760.5789,667197.06,816.8172,3766825.5565311606,3313643.0,1820.341796875,722128.3125,849.781494140625,4035771.493778935
88,3095051.2,1759.2786,667339.3,816.8801,3762355.0208997787,3303993.5,1817.6890869140625,730422.8125,854.6478881835938,4034416.538483796
89,3097931.5,1760.116,666376.5,816.3291,3764399.945323552,3299544.25,1816.4652099609375,720321.875,848.7178955078125,4019867.638744213
90,3091592.0,1758.3099,666177.2,816.20496,3757841.4431802835,3292854.75,1814.62255859375,729195.9375,853.9298706054688,4022050.406828704
91,3091091.2,1758.1532,665687.5,815.9057,3756804.6880851486,3292625.25,1814.5589599609375,748510.4375,865.1651000976562,4041134.450376157
92,3091228.2,1758.2032,666414.9,816.3509,3757708.1954911393,3429564.5,1851.9083251953125,728376.75,853.4498901367188,4157941.510127315
93,3090447.0,1757.9775,666675.56,816.5106,3757171.57881906,3320181.25,1822.1363525390625,730933.75,854.9466552734375,4051114.253472222
94,3097145.2,1759.8862,667260.6,816.8676,3764472.0195092466,3329955.5,1824.8165283203125,728903.875,853.758544921875,4058860.049623843
95,3092075.0,1758.4241,666807.94,816.5785,3758853.552726086,3352085.0,1830.870361328125,729722.25,854.2379150390625,4081808.3245081017
96,3094100.5,1758.9475,667750.44,817.165,3761657.6997607965,3323807.5,1823.13134765625,732034.0625,855.5897216796875,4055841.5478877313
97,3097628.2,1760.0199,666585.5,816.4482,3764258.4272679337,3506814.25,1872.6492919921875,720812.4375,849.0067138671875,4227626.99537037
98,3090043.2,1757.8215,666793.0,816.5755,3756732.2459875513,3287152.25,1813.0504150390625,732126.5,855.64404296875,4019278.6520543983
99,3097006.2,1759.8441,667150.0,816.7985,3764211.8273312715,3356747.0,1832.14306640625,729723.75,854.2387084960938,4086472.1442418983
