epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,second_out_loss,second_out_root_mean_squared_error,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss,val_second_out_loss,val_second_out_root_mean_squared_error
19,5243952.5,2289.9734,480645.94,693.2905,6320815.857169038,596174.5,772.12885,5831821.0,2414.916259765625,643488.25,802.1770629882812,7378167.200231481,902857.4375,950.1881103515625
20,5220723.0,2284.9026,482711.4,694.776,6296598.808391098,593110.1,770.13727,5790677.5,2406.382568359375,624774.9375,790.4271240234375,7325789.195023148,910336.75,954.1155395507812
21,5184521.5,2276.961,479043.12,692.13336,6253664.34135073,590063.6,768.1597,5614165.5,2369.42333984375,617930.125,786.0853881835938,7136859.037326389,904761.9375,951.1900024414062
22,5163797.5,2272.4224,473331.78,687.99884,6224134.91518236,586881.6,766.089,5797532.0,2407.80615234375,621722.0625,788.4935302734375,7326460.130787037,907208.375,952.474853515625
23,5144535.5,2268.1829,476322.75,690.1685,6209623.044591875,588628.06,767.22925,5800634.0,2408.45068359375,626895.5,791.7673950195312,7341263.017939814,913733.3125,955.893798828125
24,5102086.5,2258.7856,472994.8,687.7463,6161193.696963657,586083.56,765.56464,5695452.5,2386.514404296875,599087.6875,774.0076293945312,7198081.765625,903541.125,950.5479736328125
25,5139629.5,2267.0803,473348.9,688.0098,6195171.387783251,582160.8,762.9973,5955024.0,2440.291748046875,639419.6875,799.6373291015625,7490186.562210648,895745.125,946.4378051757812
26,5073951.5,2252.5679,467012.44,683.3883,6125183.8429679265,584095.25,764.26855,5613718.5,2369.32861328125,658979.3125,811.7755126953125,7178221.616898148,905522.8125,951.589599609375
27,5135914.0,2266.2747,468717.1,684.63446,6188147.523901078,583408.56,763.82043,5918122.0,2432.71875,682744.5,826.28369140625,7508778.948929398,907911.4375,952.84375
28,5078262.5,2253.5227,466732.88,683.1857,6124956.47883819,579838.94,761.479,5711079.5,2389.786376953125,630040.5625,793.7508544921875,7239643.688078703,898524.4375,947.9053344726562
29,5020712.0,2240.3975,468125.2,684.2041,6065824.720266725,578309.94,760.4638,6417566.0,2533.29150390625,752411.9375,867.4168090820312,8122610.794849537,952632.8125,976.0291137695312
30,4996602.5,2235.3328,461744.38,679.52637,6034602.075072661,576121.44,759.0367,5917266.5,2432.542236328125,655178.75,809.4310302734375,7466384.742766203,893942.75,945.4853515625
31,5002295.0,2236.599,458857.4,677.39764,6036473.240036395,575219.56,758.43994,5821602.5,2412.79931640625,638560.8125,799.0999755859375,7354128.442708333,893967.3125,945.498291015625
32,5004690.0,2237.122,457591.25,676.44794,6036321.68618663,574050.0,757.64386,5875489.0,2423.940185546875,602675.3125,776.3219604492188,7375332.212094908,897169.6875,947.1904907226562
33,4995550.5,2235.0872,459750.38,678.0554,6028949.501867975,573558.2,757.34357,5692806.5,2385.9599609375,628676.3125,792.8911743164062,7267872.382233797,946390.8125,972.8261108398438
34,4982495.5,2232.0789,458122.47,676.8544,6014284.373842563,573964.56,757.61127,5954665.5,2440.2177734375,605395.625,778.0718383789062,7487672.695891203,927611.3125,963.1259765625
35,5094605.0,2257.044,458269.2,676.95996,6124300.135863834,571774.7,756.1586,5932355.0,2435.64208984375,609331.8125,780.5971069335938,7448537.659143519,906852.0,952.2879638671875
36,4979105.0,2231.3965,456857.66,675.8927,6005516.256536305,569610.4,754.69214,5887052.0,2426.324462890625,625579.1875,790.9358520507812,7410861.156828703,898230.9375,947.7506713867188
37,4999998.5,2236.0186,455344.44,674.7966,6025057.576771442,569922.06,754.93396,6089609.0,2467.713623046875,636851.25,798.0296630859375,7669972.91724537,943512.125,971.3452758789062
38,4939396.0,2222.447,454242.06,673.9769,5962354.023651907,568832.1,754.2111,5945372.0,2438.313232421875,644788.6875,802.987060546875,7493124.683738426,902964.125,950.2445678710938
39,4950722.5,2225.031,452829.0,672.9277,5967970.087235397,564386.3,751.2522,6476049.0,2544.808837890625,624227.625,790.0809326171875,8011037.830005787,910758.0,954.3363037109375
40,4953783.5,2225.7197,449499.4,670.4542,5967403.677280794,564053.1,751.0428,5800458.5,2408.413818359375,609977.6875,781.0106201171875,7325931.530092592,915495.125,956.81494140625
41,4924653.5,2219.1604,450388.03,671.1053,5937663.891011214,562636.8,750.07544,6156958.0,2481.322265625,754763.25,868.771240234375,7885761.361400463,974038.9375,986.933837890625
42,4960676.0,2227.2776,453755.5,673.6166,5978566.918802567,564036.7,751.0294,5758847.5,2399.760009765625,682670.375,826.2385864257812,7352278.374421297,910758.5,954.3366088867188
43,4930139.0,2220.364,447921.06,669.27515,5940626.2229995625,562673.4,750.1209,5739022.0,2395.625244140625,616066.25,784.8989868164062,7278973.922164352,923886.4375,961.1901245117188
44,4858416.5,2204.1902,446417.8,668.1517,5866957.600372309,562070.06,749.7179,6039746.5,2457.589111328125,682561.75,826.1728515625,7642751.587673611,920445.1875,959.3980102539062
45,4924544.5,2219.1555,447179.56,668.7224,5928703.964601713,556851.25,746.2325,5546284.0,2355.054443359375,629774.4375,793.5831298828125,7094903.473090278,918846.5625,958.5650024414062
46,4840334.0,2200.0916,442298.75,665.0582,5843138.910052664,560436.4,748.6215,5724082.0,2392.505126953125,650553.1875,806.5687255859375,7282918.0703125,908283.0625,953.0390014648438
47,5009364.5,2238.1855,445217.6,667.2538,6014262.66835406,559543.6,748.0352,5918170.0,2432.7294921875,621258.25,788.199462890625,7461107.96412037,921678.75,960.0408935546875
48,4835229.0,2198.9204,445645.97,667.5712,5838817.952548291,557910.6,746.939,6060243.5,2461.756103515625,619052.25,786.7987060546875,7579392.205150463,900095.75,948.733642578125
49,4820300.5,2195.516,443699.8,666.1061,5819409.052304908,555421.75,745.26697,5934823.0,2436.149658203125,644750.875,802.9639282226562,7485507.31712963,905931.5625,951.80419921875
50,4913006.5,2216.5483,439176.97,662.7094,5905535.66167629,553256.3,743.8181,5892522.0,2427.451416015625,684087.875,827.0958862304688,7494544.721788194,917937.5,958.090576171875
51,4834852.0,2198.8364,440951.0,664.0397,5833970.4941806635,558133.94,747.08765,5805238.0,2409.406005859375,624449.3125,790.2211303710938,7346584.668402778,916900.0,957.5490112304688
52,4941181.5,2222.8696,439244.8,662.761,5935139.6057447465,554729.94,744.80896,6271638.0,2504.324462890625,660057.6875,812.4393310546875,7868261.507523148,936563.75,967.7623291015625
53,4867910.0,2206.359,440134.97,663.4317,5864175.43539893,555998.56,745.661,6039064.5,2457.450439453125,692608.0625,832.230712890625,7664370.067708333,932698.5625,965.76318359375
54,4834042.0,2198.6538,437025.66,661.07916,5824445.477507138,553335.5,743.8687,6264954.0,2502.989013671875,628420.9375,792.7299194335938,7786563.096354167,893189.1875,945.0868530273438
55,4910586.5,2215.9614,436289.62,660.52515,5899095.886439337,552312.2,743.1801,5991441.0,2447.7421875,651132.75,806.9280395507812,7564209.976851852,921635.3125,960.0181884765625
56,4828645.5,2197.4219,434920.44,659.48895,5816479.601619769,552883.2,743.5657,5884080.0,2425.71142578125,638153.1875,798.844970703125,7433006.877314814,910776.875,954.3460693359375
57,4759755.5,2181.7046,437171.5,661.17645,5748715.17262211,551725.9,742.78204,5993760.5,2448.21630859375,622660.3125,789.0883178710938,7534041.877893519,917618.6875,957.9241943359375
58,4821153.0,2195.7346,434564.8,659.2214,5806620.278209317,550792.56,742.1591,6324041.5,2514.76513671875,647898.5625,804.9215087890625,7888336.816984953,916395.625,957.285400390625
59,4903361.0,2214.36,435436.8,659.8845,5889595.780164099,550744.25,742.12994,6328908.5,2515.73193359375,651641.3125,807.2428588867188,7911464.601851852,930915.1875,964.8394775390625
60,4790557.0,2188.7551,429906.94,655.6796,5765879.907544883,545305.94,738.4562,6682775.0,2585.1064453125,675536.375,821.9100952148438,8257397.98119213,899087.3125,948.202392578125
61,4822254.0,2195.9702,430711.16,656.2901,5798802.725314437,545794.5,738.78217,6096478.0,2469.10498046875,652647.625,807.865966796875,7697826.242476852,948699.1875,974.01171875
62,4775764.0,2185.3752,432497.25,657.6503,5755941.076416574,547563.1,739.982,5816441.0,2411.7294921875,642738.125,801.70947265625,7373254.219039352,914074.6875,956.0726318359375
63,4841850.5,2200.2747,426899.75,653.36224,5812441.293329947,544382.6,737.80145,5872023.5,2423.2255859375,647998.4375,804.9835205078125,7459316.334201389,939292.875,969.1713256835938
64,4843315.0,2200.773,431332.66,656.7595,5818444.637564624,543710.2,737.36804,6218126.0,2493.6171875,640230.375,800.1439208984375,7800340.778356481,941984.75,970.5592041015625
65,4751556.0,2179.8257,422970.5,650.3665,5719998.630864348,545383.9,738.50244,5852716.0,2419.23876953125,647966.75,804.9639892578125,7428133.341724537,927450.25,963.0420532226562
66,4778945.5,2186.0916,424403.22,651.47003,5747226.172229867,543806.06,737.4376,6633385.5,2575.536376953125,636780.6875,797.9855346679688,8200196.969907408,930029.625,964.3802490234375
67,4741179.0,2177.428,427944.28,654.1814,5712597.929788575,543443.56,737.19403,5889058.5,2426.738037109375,672893.9375,820.30126953125,7479507.325520833,917555.3125,957.8909912109375
68,4756533.5,2180.9644,426280.03,652.9058,5727459.989811338,544564.25,737.94666,6244855.0,2498.97021484375,629140.875,793.1840209960938,7812424.986689814,938431.1875,968.7266235351562
69,4704668.5,2169.0269,422150.0,649.73376,5668688.644348492,541847.3,736.1072,6050524.5,2459.781005859375,658252.5,811.327880859375,7619516.477141203,910741.125,954.3273315429688
70,4737984.5,2176.6294,428000.72,654.22327,5710314.732744541,544579.94,737.96204,6190368.0,2488.044921875,646929.0625,804.3190307617188,7768506.71556713,931210.5,964.992431640625
71,4687378.5,2165.0525,421285.06,649.07104,5649552.20501749,540796.4,735.39667,6459771.5,2541.6083984375,670937.5,819.1078491210938,8057942.816840278,927233.1875,962.9295654296875
72,4698745.5,2167.6611,419671.16,647.81696,5662305.771867525,543896.56,737.48535,6221393.0,2494.272216796875,641553.6875,800.9705200195312,7783103.1796875,920156.0,959.24755859375
73,4734346.0,2175.8691,420441.25,648.4194,5692524.105239975,537664.94,733.2599,5933872.5,2435.9541015625,650356.5625,806.44677734375,7500005.188368056,915776.9375,956.96240234375
74,4655480.5,2157.6501,420258.84,648.28156,5616601.786938322,540868.9,735.4461,6559368.5,2561.126220703125,643520.9375,802.1976318359375,8146390.416377314,943499.1875,971.3390502929688
75,4660374.5,2158.8137,423667.03,650.8993,5622423.976693717,538272.1,733.6742,6889111.0,2624.71142578125,622670.5625,789.0950317382812,8541593.053530093,1029813.4375,1014.797119140625
76,4743381.0,2177.924,422940.03,650.33923,5710152.341196404,543867.9,737.47,6226796.0,2495.354736328125,633773.1875,796.0986938476562,7808587.238136574,948018.75,973.6622924804688
77,4622830.0,2150.082,415720.7,644.7691,5572225.514995242,533638.2,730.5099,6509997.0,2551.469482421875,620335.6875,787.6138305664062,8083343.263310186,953011.3125,976.2230834960938
78,4693787.5,2166.5044,421044.84,648.8591,5652523.037108722,537760.25,733.32117,6638587.5,2576.54541015625,629354.0,793.3182983398438,8227939.878761574,959999.3125,979.7954711914062
79,4641402.5,2154.4138,414986.97,644.20184,5589125.2502764985,532623.3,729.81696,6083963.5,2466.569580078125,639463.125,799.6642456054688,7651353.905671297,927924.5625,963.288330078125
80,4617300.5,2148.785,414724.22,643.99146,5571801.347182927,539817.0,734.7116,6812035.5,2609.987060546875,620040.25,787.4261474609375,8368280.679976852,936205.625,967.577392578125
81,4667488.5,2160.4512,414037.16,643.4571,5620453.758237095,538877.1,734.0787,6293597.0,2508.7041015625,673218.5,820.4989624023438,7970010.555844908,1003196.5,1001.59716796875
82,4632769.0,2152.3943,418142.06,646.6354,5588012.367100491,537088.5,732.85785,6044488.5,2458.55419921875,665721.0625,815.91748046875,7647023.53587963,936814.5625,967.8919677734375
83,4654645.5,2157.4822,411912.28,641.80817,5597838.741632693,531186.0,728.8324,6019811.5,2453.5302734375,669021.875,817.9376220703125,7659564.357638889,970730.0,985.2562255859375
84,4659974.0,2158.6252,410560.47,640.72406,5604718.472819517,534593.3,731.11194,6292163.5,2508.41845703125,626588.5625,791.5736083984375,7893481.086805556,974729.25,987.2837524414062
85,4609459.5,2146.9893,411372.2,641.38824,5554369.283610689,533421.0,730.36304,6476886.0,2544.972412109375,667539.875,817.0311889648438,8110384.843460648,965958.9375,982.8322143554688
86,4668804.5,2160.7563,409407.1,639.85077,5610365.928528254,532082.9,729.44574,6342835.5,2518.498779296875,643519.3125,802.196533203125,7930147.50318287,943793.25,971.490234375
87,4587922.5,2141.96,411491.44,641.4818,5531227.821458885,531733.44,729.2053,6438485.5,2537.4169921875,652049.9375,807.4961547851562,8030381.960648148,939846.3125,969.456787109375
88,4616569.5,2148.5994,410887.53,640.99646,5554571.67459779,527218.7,726.09674,6572165.5,2563.62353515625,659635.1875,812.1793823242188,8171373.649884259,939572.125,969.315185546875
89,4599497.0,2144.6543,407395.03,638.2781,5539492.212773927,532548.1,729.7643,6604574.0,2569.9365234375,626735.625,791.6664428710938,8169795.566550926,938486.3125,968.755126953125
90,4575392.0,2139.0317,407042.94,638.00195,5511783.594115718,529274.3,727.5197,6226451.0,2495.285888671875,651720.4375,807.2920532226562,7805826.217303241,927653.625,963.1478271484375
91,4637728.5,2153.5435,407151.72,638.0867,5576381.75467476,531478.0,729.0257,6335735.5,2517.08935546875,665945.1875,816.0547485351562,7920823.162905092,919140.75,958.7183227539062
92,4531535.0,2128.748,405100.53,636.47266,5466626.727891343,529967.5,727.98645,6608410.5,2570.683349609375,680291.125,824.7975463867188,8204564.349247686,915861.4375,957.0067749023438
93,4596775.0,2143.9897,408653.97,639.2278,5532186.775355912,526888.5,725.87054,6165618.5,2483.065673828125,632393.5625,795.2317504882812,7727429.165219908,929418.4375,964.0630493164062
94,4687689.0,2165.1162,407096.62,638.04846,5624819.102582692,529971.3,727.9987,6368527.0,2523.59423828125,657589.3125,810.918701171875,7945503.927083333,919387.0625,958.8468627929688
95,4561875.0,2135.8462,403018.84,634.83685,5496558.096665295,531705.0,729.18115,6019047.5,2453.374267578125,686191.1875,828.3666381835938,7641084.135706019,935847.25,967.391845703125
96,4548825.0,2132.8103,398808.34,631.51855,5471400.228545615,523703.47,723.67883,6298082.0,2509.598388671875,671127.25,819.2236328125,7910439.473668981,941230.375,970.1703491210938
97,4505178.5,2122.554,403116.47,634.90735,5435565.005452815,527224.44,726.1017,5815840.0,2411.60546875,624214.0,790.0722045898438,7375098.44849537,935045.125,966.9771118164062
98,4547778.5,2132.5728,406038.53,637.21783,5479011.846700661,525078.94,724.63086,6663298.5,2581.336669921875,664369.3125,815.0885009765625,8239646.111400463,911978.25,954.9756469726562
99,4546697.5,2132.3105,399057.03,631.7025,5468102.798856709,522307.94,722.70544,6837954.0,2614.9482421875,643127.5625,801.9522705078125,8422285.476273147,941202.75,970.1558837890625
