epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
50,3190691.2,1786.2599,585903.5,765.44073,3776627.138799223,3532807.0,1879.575927734375,590341.5,768.3367919921875,4123147.6631944445
51,3185559.8,1784.8073,585547.2,765.20026,3771070.313159096,3503320.25,1871.7156982421875,601109.4375,775.3123779296875,4104429.8897569445
52,3187131.0,1785.2705,585210.3,764.9996,3772412.035689254,3456608.0,1859.195068359375,591321.9375,768.9747314453125,4047928.4541377313
53,3186290.8,1784.9901,585229.2,764.9638,3771360.4396750173,3457199.75,1859.354736328125,586702.4375,765.9649658203125,4043901.931423611
54,3186624.0,1785.1241,585818.8,765.39215,3772493.1346854987,3488659.25,1867.7950439453125,596565.4375,772.3765869140625,4085224.7083333335
55,3184400.2,1784.5,585463.56,765.1543,3769903.2586647035,3518483.75,1875.7625732421875,609362.75,780.6170043945312,4127848.441550926
56,3188797.2,1785.7397,585642.0,765.28174,3774523.1550266533,3498568.0,1870.446044921875,599951.8125,774.5654907226562,4098519.505642361
57,3183381.0,1784.2196,585907.94,765.45496,3769361.83179705,3479843.0,1865.434326171875,601927.9375,775.8402099609375,4081772.1789641203
58,3189682.0,1785.9834,585541.7,765.21454,3775287.0207116953,3498363.75,1870.390869140625,604580.5625,777.5477905273438,4102943.2274305555
59,3185101.0,1784.7014,585628.7,765.2724,3770801.3818369173,3487916.5,1867.5966796875,589472.1875,767.7711791992188,4077388.668402778
60,3184674.2,1784.5609,584270.3,764.38165,3768933.996177242,3459793.75,1860.0518798828125,592493.875,769.7363891601562,4052287.5266203703
61,3181758.0,1783.7391,585605.25,765.2554,3767337.525029579,3760441.25,1939.1856689453125,603717.375,776.9927978515625,4364158.388599537
62,3182084.5,1783.8568,585389.9,765.1149,3767544.397840094,3570712.0,1889.6334228515625,588687.125,767.2595825195312,4159401.103587963
63,3174962.8,1781.8536,585511.8,765.19666,3760523.2797959694,3472171.5,1863.3765869140625,589022.5,767.4779052734375,4061194.7216435187
64,3178685.0,1782.9055,585370.6,765.10223,3764134.335396358,3511495.5,1873.8984375,595444.0625,771.650146484375,4106939.736689815
65,3184100.5,1784.4181,584944.8,764.8246,3769104.5360670285,3587996.75,1894.201171875,602963.6875,776.50732421875,4190960.753472222
66,3179238.2,1783.0454,585064.6,764.9038,3764327.298595482,3474070.0,1863.8853759765625,602191.3125,776.0098266601562,4076260.4463252313
67,3178231.2,1782.7513,585694.8,765.30536,3763894.4368425114,3486648.25,1867.2569580078125,604813.25,777.6973876953125,4091460.484375
68,3179899.8,1783.2382,585904.94,765.45135,3765855.5482144924,3494743.0,1869.42333984375,601035.5625,775.2649536132812,4095778.95703125
69,3182652.2,1784.0215,584751.94,764.6999,3767494.558799818,3481671.75,1865.9237060546875,592950.125,770.0325317382812,4074622.1530671297
70,3182620.0,1784.0103,585352.1,765.0916,3768059.638846646,3472923.5,1863.5782470703125,589251.25,767.6270751953125,4062175.033275463
71,3182890.0,1784.0787,585401.9,765.1194,3768346.453117364,3477417.0,1864.783447265625,608606.875,780.132568359375,4086024.136863426
72,3180644.5,1783.4491,584525.1,764.54877,3765224.412097469,3468475.25,1862.3843994140625,591516.9375,769.1015014648438,4059992.265769676
73,3180426.0,1783.3086,585292.0,765.0465,3765486.2853789963,3460053.0,1860.1220703125,585706.9375,765.3147583007812,4045760.9936342593
74,3177578.0,1782.5721,585802.4,765.3785,3763365.452016191,3531818.75,1879.3134765625,596183.4375,772.1290893554688,4128002.253472222
75,3176961.0,1782.42,583886.6,764.1289,3760913.8232448753,3495187.0,1869.5419921875,591358.8125,768.99853515625,4086546.179832176
76,3180026.0,1783.2574,586126.2,765.58344,3766125.2501977286,3475457.25,1864.2581787109375,590394.6875,768.3712768554688,4065852.6236979165
77,3173877.5,1781.5537,584822.7,764.74554,3758768.672745891,3462992.5,1860.9119873046875,603440.3125,776.8141479492188,4066433.0795717593
78,3181031.5,1783.5275,584285.6,764.3638,3765222.7748238123,3473214.75,1863.65576171875,588283.5625,766.9964599609375,4061497.576533565
79,3183213.0,1784.1688,586059.56,765.55383,3769331.188339142,3451991.0,1857.95361328125,593716.5625,770.5301513671875,4045707.8389756945
80,3178607.2,1782.833,584115.7,764.2735,3762608.4229420125,3507005.0,1872.699951171875,606018.6875,778.471923828125,4113022.681278935
81,3177408.0,1782.5437,585661.75,765.29395,3763138.6007790193,3473058.0,1863.61474609375,591314.25,768.9696655273438,4064372.861255787
82,3179654.2,1783.1642,585307.3,765.06195,3764990.023531341,3473761.5,1863.80322265625,593084.5625,770.1196899414062,4066845.7705439813
83,3174320.5,1781.6714,584446.94,764.49744,3758807.6910848403,3486233.25,1867.145263671875,603739.6875,777.0067138671875,4089971.6012731483
84,3180914.5,1783.5315,585803.5,765.38403,3766799.8841517917,3582730.75,1892.81005859375,598783.125,773.81103515625,4181512.972800926
85,3178730.2,1782.913,584193.3,764.33344,3762980.010487667,3565805.25,1888.333740234375,593152.75,770.1641845703125,4158958.248842593
86,3177547.2,1782.5652,584903.6,764.7774,3762423.8005253477,3505953.75,1872.419189453125,590452.25,768.4088745117188,4096406.5358796297
87,3181842.2,1783.7708,585004.56,764.85785,3766847.764643992,3464235.5,1861.245849609375,592561.125,769.780029296875,4056796.9361979165
88,3177028.5,1782.4242,585536.1,765.1838,3762545.307408884,3473489.0,1863.72998046875,597956.0625,773.276123046875,4071445.365596065
89,3180491.8,1783.4161,584662.0,764.64197,3765247.6391645395,3461007.0,1860.3779296875,590331.3125,768.330322265625,4051336.8466435187
90,3173391.5,1781.4174,584373.6,764.4504,3757832.0796075645,3462507.5,1860.78125,599265.5625,774.1226806640625,4061772.7682291665
91,3174314.8,1781.6644,583320.7,763.76324,3757663.6069922065,3460562.75,1860.2589111328125,608985.125,780.375,4069548.3038194445
92,3172954.5,1781.293,584620.2,764.6139,3757639.7984499987,3579847.75,1892.0487060546875,591917.625,769.3617553710938,4171765.860532407
93,3173502.5,1781.4398,584687.8,764.6564,3758229.5466037258,3502022.5,1871.369140625,594354.625,770.9439697265625,4096376.708622685
94,3180167.2,1783.3157,585298.44,765.054,3765525.902940855,3496621.25,1869.92578125,593933.6875,770.6708984375,4090555.7565104165
95,3174534.5,1781.7156,584728.75,764.6677,3759229.333303326,3514611.75,1874.7301025390625,593534.25,770.4115600585938,4108146.4768518517
96,3178484.0,1782.7722,585395.3,765.1169,3763683.8654254223,3478988.25,1865.2044677734375,597718.6875,773.1226196289062,4076706.316550926
97,3182316.5,1783.9174,584620.5,764.6065,3766986.441870933,3740777.0,1934.1092529296875,590098.6875,768.1788330078125,4330875.811342592
98,3173230.0,1781.3369,585239.5,765.0104,3758397.3444259753,3459329.75,1859.9276123046875,596304.5625,772.2075805664062,4055635.240596065
99,3180530.5,1783.4178,585133.7,764.94556,3765720.1649460504,3502015.75,1871.3670654296875,594532.0625,771.0589599609375,4096547.262152778
