epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
86,69738290.0,8350.928,643024.56,801.8964,70380999.24411637,70612128.0,8403.1015625,634304.6875,796.4323120117188,71246428.2962963
87,69672920.0,8347.082,643024.7,801.8974,70316758.78114149,70525768.0,8397.96484375,633933.1875,796.1991577148438,71159733.56481482
88,69610160.0,8343.28,642824.6,801.773,70253163.90586178,70440080.0,8392.859375,633831.875,796.135498046875,71073933.53703703
89,69506870.0,8337.105,643040.3,801.90045,70150391.17724222,70354184.0,8387.7412109375,634031.1875,796.2610473632812,70988226.97222222
90,69406810.0,8331.064,643126.0,801.9554,70049751.40173358,70268192.0,8382.611328125,634093.3125,796.2998657226562,70902284.44444445
91,69325610.0,8326.244,643045.7,801.9093,69969461.21906428,70182344.0,8377.4912109375,634090.25,796.2978515625,70816421.58333333
92,69260270.0,8322.236,642945.25,801.8487,69902576.8417912,70096904.0,8372.390625,634101.125,796.304443359375,70731010.07407407
93,69146210.0,8315.435,642995.75,801.8788,69789386.21497467,70011040.0,8367.2587890625,634141.0625,796.3295288085938,70645155.27777778
94,69046104.0,8309.432,642884.06,801.806,69689480.06214152,69925768.0,8362.162109375,633934.8125,796.2002563476562,70559703.4861111
95,68988700.0,8305.901,642807.9,801.7525,69630844.58406852,69840544.0,8357.0654296875,634004.6875,796.244140625,70474538.18518518
96,68871320.0,8298.928,642903.7,801.822,69515152.37202603,69755248.0,8351.9609375,633979.5,796.2283325195312,70389215.93518518
97,68793330.0,8294.192,642828.25,801.7621,69436459.81851386,69670000.0,8346.857421875,633887.0625,796.170166015625,70303926.94444445
98,68720280.0,8289.715,642807.3,801.75934,69362230.72146918,69584904.0,8341.7568359375,633842.5,796.1422729492188,70218724.25
99,68688710.0,8287.909,642771.9,801.73083,69332208.85938424,69500472.0,8336.6923828125,633917.5625,796.1893920898438,70134379.1712963
