epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
26,2748644.0,1657.9121,465295.62,682.1338,3213980.1181888035,3239395.25,1799.832275390625,737113.6875,858.5533447265625,3976510.7109375
27,2780294.2,1667.4312,466806.56,683.23706,3247140.9038643935,3352142.0,1830.8861083984375,686220.25,828.3842163085938,4038362.612702546
28,2759550.0,1661.1956,462916.47,680.3836,3222490.292363808,3205393.0,1790.361083984375,714696.9375,845.3975830078125,3920089.312644676
29,2722172.2,1649.9146,463014.8,680.4598,3185241.60048966,3280785.0,1811.293212890625,709357.75,842.2339477539062,3990141.76953125
30,2732767.0,1653.1246,463775.34,681.0165,3196601.2829154236,3093567.75,1758.8543701171875,682150.5625,825.924072265625,3775719.227719907
31,2709499.8,1646.066,463735.1,680.9887,3173281.053884327,3303490.75,1817.550537109375,686910.375,828.800537109375,3990399.920138889
32,2706889.8,1645.2673,458477.47,677.11334,3165387.1997109624,3582650.75,1892.7891845703125,742709.3125,861.805908203125,4325359.603732639
33,2703871.8,1644.3586,457111.94,676.10443,3161032.226648705,3503216.5,1871.68798828125,822191.25,906.74755859375,4325407.234085648
34,2677193.5,1636.2281,458173.16,676.8895,3135424.697248193,3447062.25,1856.6270751953125,753531.25,868.0616455078125,4200594.073350694
35,2691203.8,1640.5052,456125.12,675.37726,3147388.5110374494,3302860.75,1817.376953125,696377.0625,834.4920654296875,3999237.058738426
36,2666933.5,1633.0885,454587.6,674.2341,3121568.459467997,3337410.75,1826.8582763671875,720177.0625,848.6324462890625,4057587.550347222
37,2682445.5,1637.8132,455385.75,674.83014,3137829.2491447823,3374909.0,1837.0927734375,742486.125,861.6762084960938,4117395.396267361
38,2678589.8,1636.6412,457128.0,676.10815,3135717.105874958,3251809.75,1803.277587890625,725990.125,852.0505981445312,3977800.0455729165
39,2659152.5,1630.7086,448129.78,669.4327,3107351.0697018313,3252919.75,1803.5853271484375,740342.6875,860.431640625,3993262.5963541665
40,2642926.0,1625.7147,448132.53,669.43445,3091091.933752797,3354969.5,1831.6573486328125,684778.25,827.5133056640625,4039747.7436342593
41,2637113.8,1623.9344,449854.53,670.71893,3087025.375988644,3737235.5,1933.19287109375,751031.9375,866.6209716796875,4488268.228443287
42,2620668.8,1618.8315,455755.12,675.0773,3076344.5200751047,3464730.75,1861.37841796875,688430.8125,829.71728515625,4153161.2975983797
43,2637381.0,1624.0087,446544.06,668.2468,3083957.6591524347,3714378.0,1927.2725830078125,686677.75,828.6603393554688,4401057.012297453
44,2632114.2,1622.3904,446131.72,667.9387,3078294.523142313,3159357.0,1777.4580078125,703714.5625,838.876953125,3863071.972077546
