epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
15,75790970.0,8705.847,631231.25,794.50885,76423022.74358909,76753240.0,8760.892578125,596491.8125,772.3286743164062,77349706.87962963
16,75682870.0,8699.505,631213.9,794.49695,76312717.99346691,76641296.0,8754.5009765625,596521.875,772.3482666015625,77237811.30555555
17,75563200.0,8692.718,631166.9,794.4607,76194514.32248771,76529088.0,8748.0927734375,596609.25,772.40478515625,77125726.5462963
18,75458840.0,8686.708,631268.2,794.5312,76090144.37367216,76417616.0,8741.7177734375,596607.125,772.4033203125,77014244.76851852
19,75350940.0,8680.519,631168.25,794.46796,75982557.7125955,76306008.0,8735.3330078125,596440.125,772.2954711914062,76902480.3888889
20,75235680.0,8673.836,631245.8,794.51685,75866596.4528923,76194544.0,8728.94921875,596552.25,772.3677978515625,76791103.76851852
21,75128370.0,8667.645,631116.1,794.4312,75759206.3330847,76083328.0,8722.5771484375,596366.5625,772.247802734375,76679706.12037037
22,75017150.0,8661.216,631049.9,794.39246,75647751.61243859,75972512.0,8716.2197265625,596424.3125,772.2852783203125,76568916.71296297
23,74894250.0,8654.173,631119.06,794.43335,75525925.24694565,75861272.0,8709.837890625,596425.25,772.2857055664062,76457684.6388889
24,74700320.0,8642.906,631119.6,794.4355,75330964.86987834,75642168.0,8697.248046875,596439.75,772.2951049804688,76238597.9537037
25,74571704.0,8635.543,631246.4,794.5026,75203786.00056586,75525760.0,8690.556640625,596647.125,772.42919921875,76122416.64814815
26,74448810.0,8628.412,631201.2,794.48267,75080674.32125312,75409104.0,8683.84375,596472.75,772.31640625,76005615.3888889
27,74271256.0,8618.088,631194.56,794.48175,74902661.50384526,75146080.0,8668.6826171875,596573.0625,772.3816528320312,75742656.7962963
28,74068030.0,8606.274,631240.7,794.5167,74699238.97363615,75023752.0,8661.625,596540.5,772.3602905273438,75620274.03703703
29,73948410.0,8599.348,631246.75,794.51135,74580053.17163508,74902640.0,8654.6337890625,596512.6875,772.3421630859375,75499173.12962963
30,73825176.0,8592.118,631138.06,794.44666,74455647.47704417,74781560.0,8647.634765625,596528.6875,772.3528442382812,75378106.7962963
31,73710584.0,8585.5205,631174.44,794.47314,74342306.76251961,74660840.0,8640.6533203125,596470.25,772.3147583007812,75257333.52777778
