epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,second_out_loss,second_out_root_mean_squared_error,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss,val_second_out_loss,val_second_out_root_mean_squared_error
15,150256050.0,12257.926,563192.9,750.46484,151632142.62938863,812162.4,901.19385,152630016.0,12354.3525390625,546219.1875,739.06640625,154024308.25925925,848076.3125,920.9105834960938
16,150169200.0,12254.301,563330.7,750.5291,151543298.17124927,811987.3,901.10315,152540224.0,12350.7197265625,546461.6875,739.2305297851562,153935122.3888889,848408.6875,921.0910034179688
17,150067380.0,12250.247,563326.0,750.54645,151444488.8356182,812391.06,901.3341,152450064.0,12347.0693359375,546194.0625,739.0496215820312,153844646.87037036,848345.75,921.056884765625
18,149981340.0,12246.689,563277.25,750.52527,151356959.2870187,812414.56,901.3368,152360432.0,12343.4365234375,546317.5,739.1327514648438,153754983.3148148,848238.875,920.9984741210938
19,149895800.0,12243.035,563322.2,750.52576,151267671.49566603,812260.25,901.24036,152270576.0,12339.794921875,546082.25,738.973876953125,153664843.33333334,848207.4375,920.9818115234375
20,149814800.0,12239.837,563240.5,750.493,151189307.62869415,812215.6,901.2251,152181184.0,12336.173828125,546167.3125,739.0314331054688,153575739.64814815,848347.1875,921.0578002929688
21,149720240.0,12236.072,563315.44,750.5473,151097124.4968235,812250.56,901.2544,152091568.0,12332.541015625,546203.9375,739.0560913085938,153485817.5925926,848037.5625,920.8894653320312
22,149634060.0,12232.442,563157.9,750.4444,151008056.22078758,812193.8,901.2142,152001920.0,12328.90625,545952.3125,738.8857421875,153396183.7777778,848355.0625,921.0620727539062
23,149536060.0,12228.56,563114.25,750.41364,150913402.60130146,812507.3,901.39526,151912256.0,12325.2685546875,546061.4375,738.959716796875,153306631.87037036,848355.75,921.0624389648438
24,149454560.0,12225.193,563088.56,750.39886,150830695.42014968,812308.56,901.28217,151822912.0,12321.6455078125,546142.875,739.0147094726562,153217274.3148148,848223.9375,920.9906005859375
25,149358750.0,12221.2,563131.6,750.4271,150733367.55904216,812531.3,901.41156,151733280.0,12318.0078125,546053.5625,738.9544677734375,153127942.83333334,848550.875,921.1682739257812
26,149276480.0,12217.969,562989.1,750.3347,150653950.73721033,812263.9,901.2652,151644112.0,12314.384765625,545933.8125,738.8733520507812,153038238.37037036,848207.25,920.9816284179688
27,149191570.0,12214.468,563129.44,750.4268,150568094.08328402,811698.2,900.9516,151554896.0,12310.765625,546155.4375,739.0234375,152948752.0,847706.25,920.7096557617188
28,149087000.0,12210.158,563039.3,750.3676,150462602.6183801,811601.0,900.89813,151465408.0,12307.12890625,545898.3125,738.8491821289062,152859077.0925926,847780.25,920.7498168945312
29,148997420.0,12206.454,563003.94,750.3419,150372311.7207747,811852.4,901.0241,151376000.0,12303.49609375,546162.6875,739.0281372070312,152769854.16666666,847704.125,920.7083740234375
30,148913680.0,12203.038,563097.9,750.40356,150289032.28190026,811584.9,900.88257,151286752.0,12299.8662109375,545921.0625,738.864990234375,152680262.7037037,847606.25,920.6553344726562
31,148821800.0,12199.289,563008.94,750.34644,150197275.67910698,811504.75,900.8382,151197488.0,12296.23828125,546207.875,739.058837890625,152591333.4814815,847627.625,920.666748046875
32,148744060.0,12196.083,563083.6,750.393,150119328.99981996,811923.2,901.07404,151108304.0,12292.611328125,546034.1875,738.9412841796875,152502008.6111111,847654.4375,920.6815185546875
33,148651230.0,12192.3125,563016.2,750.35156,150026781.93842435,811301.6,900.7297,151019200.0,12288.986328125,546004.875,738.9214477539062,152412647.2777778,847459.6875,920.57568359375
