epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.80271125,0.6226378546488845,0.8986520171165466,0.2723215284552267
1,0.8954427,0.27242848605029274,0.8851722478866577,0.3052752535767887
2,0.91159505,0.2212223259660673,0.8896654844284058,0.28829846757590116
3,0.92457455,0.17866989484533372,0.9311033487319946,0.21530242799165186
4,0.9222671,0.18936980213354257,0.8691961765289307,0.42322990801548044
5,0.91765213,0.20189060512978507,0.9046430587768555,0.40851572213236
6,0.9267378,0.1916635962375602,0.8921617865562439,0.3568543374326253
7,0.92818,0.17656190418306536,0.9041438102722168,0.3310661433103823
8,0.9309201,0.169328833162733,0.8926610350608826,0.33524110333187784
9,0.9466397,0.12218570692251421,0.8751872181892395,0.4405316330764144
10,0.9440438,0.1290498395061713,0.9046430587768555,0.3754788020110066
11,0.9265936,0.24300631962637068,0.9106340408325195,0.34405598861011444
12,0.93640035,0.17042100883833367,0.9136295318603516,0.37481677824649584
13,0.9410153,0.13638266436175428,0.868696928024292,0.33416425941385836
14,0.95673496,0.11067671837236272,0.8637044429779053,0.4784898860293025
