epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.81338334,0.7860708974617718,0.9186220765113831,0.2098812311441376
1,0.9091433,0.2162105412554734,0.9465801119804382,0.19581310702599417
2,0.9231324,0.1769171060034202,0.9166250824928284,0.27412508090393534
3,0.921546,0.186077567073671,0.9400898814201355,0.1870160986048672
4,0.9327949,0.17121354937725325,0.9116325378417969,0.32397806032268306
5,0.9232766,0.19638235928484848,0.9191213250160217,0.24188347075645925
6,0.93712145,0.1567948964390316,0.9001497626304626,0.3682425775285896
7,0.93120855,0.16552712261367333,0.9196205735206604,0.2875984048464345
8,0.93971735,0.13717224793081537,0.9216175675392151,0.3209145928838675
9,0.94577444,0.1332407657906976,0.8911632299423218,0.31341541051385297
10,0.9437554,0.13999832297329054,0.9041438102722168,0.4053452519479814
11,0.93192965,0.17729523278131354,0.9186220765113831,0.24862503274499706
12,0.94909143,0.13727120833349463,0.9226160645484924,0.29839656008359267
13,0.95168734,0.11485313955089493,0.8811782598495483,0.4083110596380862
14,0.9446207,0.1446157139732699,0.9221168160438538,0.3420255103775896
