epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.7653591,0.8822142498136288,0.8706939816474915,0.3619231262759929
1,0.8869339,0.28441357518053895,0.8776834607124329,0.34640553617441705
2,0.90423995,0.23209639614808447,0.8911632299423218,0.3439572678969106
3,0.92024803,0.19566208493788648,0.9051423072814941,0.3320909464844334
4,0.9173637,0.22372328586938714,0.864203691482544,0.4351382148352136
5,0.9172195,0.2159988984254997,0.8652021884918213,0.3896322406222091
6,0.9358235,0.15954599563244065,0.8896654844284058,0.38667952940816497
7,0.92601675,0.1953370899116749,0.8766849637031555,0.4982122777516224
8,0.93567926,0.1630219593751592,0.9076385498046875,0.31034317382576726
9,0.94505334,0.13899320503468468,0.8736894726753235,0.3952637457772829
10,0.95312953,0.11441777904931899,0.8931602835655212,0.3992031686988045
11,0.94837034,0.1286939232090914,0.8781827092170715,0.4687858870048579
12,0.9444765,0.15631075374908876,0.9081377983093262,0.4302190081453304
13,0.94750506,0.13607613320395517,0.8691961765289307,0.586474110735501
14,0.95168734,0.13483236800800802,0.883175253868103,0.48702605934068516
